Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	39	3.5648994515539303	1.006552335331625E-5	1770084_AT, 1774236_AT, 1771591_AT, 1771757_AT, 1778784_AT, 1775846_AT, 1772148_AT, 1778090_AT, 1777371_AT, 1773295_AT, 1771171_AT, 1775394_AT, 1776414_AT, 1779128_AT, 1769703_AT, 1779961_AT, 1779017_AT, 1776229_AT, 1777843_AT, 1776825_AT, 1769885_AT, 1776363_AT, 1774373_AT, 1774394_AT, 1774377_AT, 1777039_AT, 1776122_AT, 1778651_AT, 1771509_AT, 1778279_AT, 1769848_AT, 1777477_AT, 1779201_AT, 1780147_AT, 1772045_AT, 1775760_AT, 1779129_AT, 1778384_AT, 1770571_AT	1065	164	9427	2.1049639299209892	0.016579932955867238	0.0013301614634453334	0.0013077385128273506
GOTERM_BP_DIRECT	GO:0006413~translational initiation	19	1.736745886654479	1.0410655644063416E-5	1771464_AT, 1774748_AT, 1777358_AT, 1776009_AT, 1771658_AT, 1775417_AT, 1777948_AT, 1777314_AT, 1769746_AT, 1771830_AT, 1778038_AT, 1780076_AT, 1771444_AT, 1772392_AT, 1772261_AT, 1776678_AT, 1778737_AT, 1779786_S_AT, 1774667_AT	1065	53	9427	3.1732305784391888	0.01714353720750106	0.0013301614634453334	0.0013077385128273506
GOTERM_BP_DIRECT	GO:0006879~cellular iron ion homeostasis	19	1.736745886654479	1.0410655644063416E-5	1772622_AT, 1772347_AT, 1776679_AT, 1776715_AT, 1778000_AT, 1774022_AT, 1771479_AT, 1774560_AT, 1778375_AT, 1775649_AT, 1773685_AT, 1773278_AT, 1778700_AT, 1776725_AT, 1773546_AT, 1773305_AT, 1770039_AT, 1779160_AT, 1778510_AT	1065	53	9427	3.1732305784391888	0.01714353720750106	0.0013301614634453334	0.0013077385128273506
GOTERM_BP_DIRECT	GO:0006412~translation	59	5.393053016453382	1.1347338730260117E-5	1778673_AT, 1774748_AT, 1771658_AT, 1779336_AT, 1772742_AT, 1773171_AT, 1778452_AT, 1771279_AT, 1778702_AT, 1775167_AT, 1776877_AT, 1772939_AT, 1778737_AT, 1771353_AT, 1774667_AT, 1771464_AT, 1777358_AT, 1770339_AT, 1777241_AT, 1770173_AT, 1772638_AT, 1770884_S_AT, 1771830_AT, 1769746_AT, 1774326_AT, 1778038_AT, 1779532_AT, 1780076_AT, 1774276_AT, 1779238_AT, 1770611_AT, 1777227_AT, 1777242_AT, 1776516_AT, 1779139_AT, 1774265_AT, 1774604_AT, 1778884_AT, 1772392_AT, 1776678_AT, 1772264_AT, 1779786_S_AT, 1779407_AT, 1779669_AT, 1776009_AT, 1775910_AT, 1772734_AT, 1775417_AT, 1770820_AT, 1777948_AT, 1771497_AT, 1777314_AT, 1771666_AT, 1776027_AT, 1771169_AT, 1771444_AT, 1772261_AT, 1773510_AT, 1770109_AT, 1777955_AT	1065	293	9427	1.782412793026647	0.018671523044785143	0.001346280687925861	0.0013235860104653407
GOTERM_BP_DIRECT	GO:0070574~cadmium ion transmembrane transport	7	0.6398537477148081	1.2915425472926816E-5	1772752_AT, 1771408_AT, 1769667_AT, 1773075_AT, 1769853_AT, 1779445_AT, 1774560_AT	1065	7	9427	8.851643192488263	0.02122418862132136	0.0014301681140354294	0.0014060593198192994
GOTERM_BP_DIRECT	GO:0000463~maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	19	1.736745886654479	1.3988554581812077E-5	1774453_AT, 1777489_AT, 1769511_AT, 1775150_AT, 1778932_AT, 1771626_AT, 1772239_AT, 1771490_AT, 1777948_AT, 1774223_AT, 1777020_AT, 1775352_AT, 1769852_AT, 1778912_AT, 1774186_AT, 1775167_AT, 1769597_AT, 1772508_AT, 1779169_AT	1065	54	9427	3.1144670492088333	0.02296729411816223	0.0014521868225243662	0.0014277068520061951
GOTERM_BP_DIRECT	GO:0055072~iron ion homeostasis	13	1.1882998171846435	3.33123302359076E-5	1777033_AT, 1773321_AT, 1772622_AT, 1776679_AT, 1774527_AT, 1774022_AT, 1774560_AT, 1771344_AT, 1773278_AT, 1776583_AT, 1773546_AT, 1773089_AT, 1770039_AT	1065	29	9427	3.967977982839566	0.05382969731968368	0.003254810618931913	0.0031999432514845357
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	50	4.570383912248629	4.087366460860431E-5	1774857_AT, 1779001_AT, 1771442_AT, 1775548_AT, 1771648_AT, 1771196_AT, 1776662_AT, 1771988_AT, 1777258_AT, 1774709_AT, 1776858_AT, 1777088_AT, 1775631_AT, 1775425_AT, 1774797_AT, 1775719_AT, 1775532_AT, 1775620_AT, 1773962_AT, 1777012_AT, 1773244_AT, 1776554_AT, 1773057_AT, 1778204_AT, 1770864_AT, 1779662_AT, 1772743_AT, 1770149_AT, 1774838_AT, 1777699_AT, 1775495_AT, 1769758_AT, 1775235_AT, 1775860_AT, 1775739_AT, 1773281_AT, 1779542_AT, 1773891_AT, 1775161_AT, 1776407_AT, 1779055_AT, 1770855_AT, 1772837_AT, 1773160_AT, 1773559_AT, 1774917_AT, 1776069_AT, 1774083_AT, 1773361_AT, 1777959_AT	1065	245	9427	1.8064577943853597	0.06563912953973716	0.0037717309397162085	0.00370814968365838
GOTERM_BP_DIRECT	GO:0000466~maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	12	1.0968921389396709	5.566717560194395E-5	1777020_AT, 1775352_AT, 1769852_AT, 1777489_AT, 1769511_AT, 1778932_AT, 1769597_AT, 1771626_AT, 1772508_AT, 1771490_AT, 1777948_AT, 1779169_AT	1065	26	9427	4.085373781148429	0.08831956665987062	0.00486648308814889	0.004784447250419709
GOTERM_BP_DIRECT	GO:0032508~DNA duplex unwinding	16	1.4625228519195612	7.233073010133524E-5	1771007_AT, 1769758_AT, 1774453_AT, 1773160_AT, 1773281_AT, 1773962_AT, 1773244_AT, 1773559_AT, 1780193_AT, 1776662_AT, 1776707_AT, 1779662_AT, 1771831_AT, 1770149_AT, 1779055_AT, 1776004_AT	1065	45	9427	3.147250912884716	0.11320876741433628	0.0060070671349158914	0.005905804112774023
GOTERM_BP_DIRECT	GO:0030001~metal ion transport	9	0.8226691042047531	7.96394829937171E-5	1777881_AT, 1779979_AT, 1777758_AT, 1779910_AT, 1772752_AT, 1779093_AT, 1769667_AT, 1778989_AT, 1774560_AT	1065	15	9427	5.3109859154929575	0.12390999591532592	0.006299103869169719	0.006192917891844763
GOTERM_BP_DIRECT	GO:0000462~maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	25	2.2851919561243146	1.020945792312247E-4	1773669_AT, 1773300_AT, 1771304_AT, 1775233_AT, 1777632_AT, 1771012_AT, 1776498_AT, 1777204_AT, 1770047_AT, 1770861_AT, 1770106_AT, 1775052_AT, 1774223_AT, 1775352_AT, 1774980_AT, 1769871_AT, 1771464_AT, 1770876_AT, 1774883_AT, 1775417_AT, 1771497_AT, 1779808_AT, 1778980_AT, 1772508_AT, 1777955_AT	1065	95	9427	2.329379787496911	0.15598731362201335	0.007708140731957465	0.007578202176572271
GOTERM_BP_DIRECT	GO:0015891~siderophore transport	7	0.6398537477148081	1.2667037854930264E-4	1777033_AT, 1773278_AT, 1772622_AT, 1776679_AT, 1776583_AT, 1773546_AT, 1771344_AT	1065	9	9427	6.884611371935316	0.18975031488529193	0.009147804294364856	0.008993596877000487
GOTERM_BP_DIRECT	GO:0000480~endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	13	1.1882998171846435	3.7920431365901186E-4	1775172_AT, 1773669_AT, 1771304_AT, 1770876_AT, 1777632_AT, 1778323_AT, 1774883_AT, 1777706_AT, 1770861_AT, 1774976_AT, 1777153_AT, 1774335_AT, 1774277_AT	1065	36	9427	3.1964267083985396	0.46739638474619816	0.026244098541150777	0.0258016935085486
GOTERM_BP_DIRECT	GO:0050790~regulation of catalytic activity	31	2.83363802559415	5.35323911278448E-4	1775231_AT, 1779586_AT, 1770634_AT, 1770871_AT, 1777489_AT, 1779242_AT, 1779735_AT, 1771514_AT, 1774629_AT, 1778192_AT, 1771802_AT, 1776856_AT, 1773974_AT, 1773349_AT, 1771334_AT, 1773360_AT, 1770423_AT, 1774797_AT, 1777631_AT, 1775089_AT, 1777358_AT, 1771567_AT, 1778322_AT, 1773127_AT, 1770339_AT, 1770713_AT, 1775459_AT, 1770852_AT, 1773195_AT, 1773361_AT, 1772020_AT	1065	143	9427	1.9188876850848684	0.5891023406032505	0.035566920665340084	0.03496735788470822
GOTERM_BP_DIRECT	GO:0000472~endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	13	1.1882998171846435	6.624507999186972E-4	1775172_AT, 1773669_AT, 1771304_AT, 1770876_AT, 1777632_AT, 1778323_AT, 1774883_AT, 1777706_AT, 1770861_AT, 1774976_AT, 1777153_AT, 1774335_AT, 1774277_AT	1065	38	9427	3.0281937237459844	0.6673603134570064	0.042320414564036776	0.041607006010278176
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	26	2.376599634369287	8.80814466198703E-4	1769731_AT, 1778954_AT, 1779569_AT, 1778486_AT, 1772907_AT, 1777053_AT, 1772384_AT, 1772855_AT, 1777971_AT, 1773903_AT, 1773230_AT, 1780031_AT, 1775874_AT, 1770167_AT, 1769455_AT, 1779098_AT, 1773515_AT, 1779506_AT, 1774081_AT, 1771498_AT, 1776046_AT, 1775263_AT, 1775397_AT, 1770483_AT, 1773828_AT, 1769968_AT	1065	115	9427	2.001241069606042	0.7686162143195652	0.054140437558555875	0.05322777515540141
GOTERM_BP_DIRECT	GO:0000447~endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	17	1.5539305301645339	9.126624031544639E-4	1775172_AT, 1773669_AT, 1771304_AT, 1779516_AT, 1770876_AT, 1777632_AT, 1778323_AT, 1774883_AT, 1771324_AT, 1777706_AT, 1774693_AT, 1770861_AT, 1774976_AT, 1777153_AT, 1772742_AT, 1774335_AT, 1774277_AT	1065	61	9427	2.4668513815131226	0.7805485905045125	0.054140437558555875	0.05322777515540141
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	41	3.7477148080438756	0.0012318002714491192	1771081_AT, 1775390_AT, 1771925_AT, 1771549_AT, 1770747_AT, 1772968_AT, 1774192_AT, 1771196_AT, 1774565_AT, 1773426_AT, 1774629_AT, 1776407_AT, 1770750_AT, 1772084_AT, 1777661_AT, 1774715_AT, 1770400_AT, 1770626_AT, 1775928_AT, 1774011_AT, 1776672_AT, 1777455_AT, 1770167_AT, 1776525_AT, 1779753_AT, 1769837_AT, 1771525_AT, 1779098_AT, 1772870_AT, 1771219_AT, 1774130_AT, 1770672_AT, 1776371_AT, 1769716_AT, 1770864_AT, 1780101_AT, 1770221_AT, 1773975_AT, 1772846_AT, 1779140_AT, 1772139_AT	1065	218	9427	1.6647585820734807	0.8709146455235767	0.07055242244403404	0.0693630980440142
GOTERM_BP_DIRECT	GO:0006260~DNA replication	22	2.010968921389397	0.0013345836152925143	1770765_AT, 1775719_AT, 1776090_AT, 1779735_AT, 1773209_AT, 1779542_AT, 1771196_AT, 1771620_AT, 1774675_AT, 1776235_AT, 1776662_AT, 1779227_AT, 1776155_AT, 1776707_AT, 1774035_AT, 1774709_AT, 1776004_AT, 1769665_AT, 1777699_AT, 1778790_AT, 1777959_AT, 1774797_AT	1065	93	9427	2.0939370992982984	0.8911978209916405	0.07389144616669555	0.07264583479242252
GOTERM_BP_DIRECT	GO:0006826~iron ion transport	7	0.6398537477148081	0.0017335231977763568	1773321_AT, 1773546_AT, 1772752_AT, 1769667_AT, 1770039_AT, 1779160_AT, 1774560_AT	1065	13	9427	4.766269411339834	0.9439707082096634	0.09288329133892027	0.09131752845060614
GOTERM_BP_DIRECT	GO:0006452~translational frameshifting	5	0.4570383912248629	0.0020065573550855182	1770884_S_AT, 1772261_AT, 1778099_AT, 1774276_AT, 1779407_AT, 1770173_AT	1065	6	9427	7.376369327073553	0.9644295508478445	0.10415286771240768	0.10239713002670785
GOTERM_BP_DIRECT	GO:0001403~invasive growth in response to glucose limitation	13	1.1882998171846435	0.002203896603023769	1779511_AT, 1778953_AT, 1773283_AT, 1773892_AT, 1771451_AT, 1778960_AT, 1776885_AT, 1775050_AT, 1777022_AT, 1772084_AT, 1775095_AT, 1771722_AT, 1779539_AT	1065	43	9427	2.676078174473196	0.9743884553391862	0.11092946235219638	0.10905948947690347
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	22	2.010968921389397	0.0023254872277286474	1773919_AT, 1779454_AT, 1774424_AT, 1775257_AT, 1778896_AT, 1779820_AT, 1773594_AT, 1775608_AT, 1773749_AT, 1773354_AT, 1771019_AT, 1771103_AT, 1778743_AT, 1779524_AT, 1779494_AT, 1776968_AT, 1777623_AT, 1773829_AT, 1769667_AT, 1778666_AT, 1779871_AT, 1771633_AT, 1774944_S_AT	1065	97	9427	2.00758917767775	0.9790817336498985	0.11360689074286127	0.11169178361414357
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	30	2.742230347349177	0.0033698944804895145	1779001_AT, 1770636_AT, 1771119_AT, 1779569_AT, 1776496_AT, 1769793_AT, 1772067_AT, 1776858_AT, 1775522_AT, 1779818_AT, 1779795_AT, 1770463_AT, 1771202_AT, 1776783_AT, 1770933_AT, 1772648_AT, 1779774_AT, 1773135_AT, 1771145_AT, 1773962_AT, 1776164_AT, 1770952_AT, 1771451_AT, 1779631_AT, 1774490_AT, 1769666_AT, 1769740_AT, 1773732_AT, 1780036_AT, 1779578_AT	1065	153	9427	1.7356163122526007	0.9963273701345675	0.1599255637740881	0.1572296481896965
GOTERM_BP_DIRECT	GO:0060237~regulation of fungal-type cell wall organization	9	0.8226691042047531	0.0035942919489980515	1774629_AT, 1776420_AT, 1775390_AT, 1779369_AT, 1771525_AT, 1777661_AT, 1773975_AT, 1774130_AT, 1772139_AT	1065	24	9427	3.3193661971830983	0.9974733826361637	0.16583663686904898	0.16304107646427274
GOTERM_BP_DIRECT	GO:0015031~protein transport	74	6.764168190127971	0.003795859221074441	1776790_AT, 1777376_AT, 1777947_AT, 1774433_AT, 1770026_AT, 1774507_AT, 1772207_AT, 1774357_AT, 1769932_AT, 1770098_AT, 1778192_AT, 1773360_AT, 1770423_AT, 1775362_AT, 1775278_AT, 1772186_AT, 1772665_AT, 1780041_AT, 1777703_AT, 1778495_AT, 1776809_AT, 1770889_AT, 1770216_AT, 1776987_AT, 1779270_AT, 1774347_AT, 1775355_AT, 1770684_AT, 1775852_AT, 1769813_AT, 1779310_AT, 1774666_AT, 1770634_AT, 1770791_AT, 1773619_AT, 1771788_AT, 1771675_AT, 1771841_AT, 1779080_AT, 1777099_AT, 1770342_AT, 1775901_AT, 1775815_AT, 1778450_AT, 1773295_AT, 1776879_AT, 1776856_AT, 1770628_AT, 1776173_AT, 1779835_AT, 1777711_AT, 1770333_AT, 1779075_AT, 1775614_AT, 1771187_AT, 1771980_AT, 1771567_AT, 1777902_AT, 1774342_AT, 1771493_AT, 1775939_AT, 1777186_AT, 1776350_AT, 1773637_AT, 1777387_AT, 1774482_AT, 1775166_AT, 1773218_AT, 1778216_AT, 1779404_AT, 1772806_AT, 1778759_AT, 1778384_AT, 1772005_AT	1065	477	9427	1.373210893593567	0.9981945020140158	0.17040330178931476	0.16753075967606926
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	13	1.1882998171846435	0.004913831185082287	1770084_AT, 1769885_AT, 1776363_AT, 1771757_AT, 1774377_AT, 1777039_AT, 1778651_AT, 1775846_AT, 1771509_AT, 1777477_AT, 1771814_AT, 1769703_AT, 1775760_AT	1065	47	9427	2.448326840475477	0.9997203558252644	0.20952159984648921	0.2059896282656935
GOTERM_BP_DIRECT	GO:0006281~DNA repair	45	4.113345521023766	0.004966576348964401	1774857_AT, 1779001_AT, 1769758_AT, 1771442_AT, 1775235_AT, 1775860_AT, 1775548_AT, 1775739_AT, 1771648_AT, 1773281_AT, 1779542_AT, 1771196_AT, 1776662_AT, 1773891_AT, 1771988_AT, 1775161_AT, 1777258_AT, 1774709_AT, 1779055_AT, 1777088_AT, 1770855_AT, 1775631_AT, 1775425_AT, 1775719_AT, 1773160_AT, 1775532_AT, 1775620_AT, 1773962_AT, 1777012_AT, 1776554_AT, 1773244_AT, 1773057_AT, 1773559_AT, 1778204_AT, 1776235_AT, 1774917_AT, 1770864_AT, 1776069_AT, 1779662_AT, 1772743_AT, 1774083_AT, 1770149_AT, 1774838_AT, 1777699_AT, 1777959_AT	1065	264	9427	1.5088028169014083	0.9997439242460356	0.20952159984648921	0.2059896282656935
GOTERM_BP_DIRECT	GO:0007124~pseudohyphal growth	14	1.2797074954296161	0.005045673686851035	1779511_AT, 1773283_AT, 1773892_AT, 1770865_AT, 1778687_AT, 1778960_AT, 1776885_AT, 1770458_AT, 1778739_AT, 1777997_AT, 1780031_AT, 1771722_AT, 1779539_AT, 1779965_AT	1065	53	9427	2.3381698999025597	0.9997755996756417	0.20952159984648921	0.2059896282656935
GOTERM_BP_DIRECT	GO:0000451~rRNA 2'-O-methylation	4	0.3656307129798903	0.005252481625881369	1776859_AT, 1773300_AT, 1774335_AT, 1775762_AT	1065	4	9427	8.851643192488263	0.9998411205517955	0.21278956050216963	0.20920249987961648
