Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0015986~ATP synthesis coupled proton transport	4	2.7586206896551726	3.573680940789493E-4	NM_006476, NM_001003701, NM_001697, NM_001688, NM_001003696	136	20	19157	28.17205882352941	0.21042663921997562	0.021474573653289593	0.021149693567763275
GOTERM_BP_DIRECT	GO:0000027~ribosomal large subunit assembly	4	2.7586206896551726	6.215425574419305E-4	NM_001024662, NM_032194, NM_000975, NM_000986	136	24	19157	23.47671568627451	0.3369914285210537	0.03423663587242634	0.03371868374122473
GOTERM_BP_DIRECT	GO:0010498~proteasomal protein catabolic process	4	2.7586206896551726	0.0017455218601598313	NM_152132, NM_002793, NM_005885, NM_002789	136	34	19157	16.57179930795848	0.6848788483536845	0.08875307304351142	0.08741036392031155
GOTERM_BP_DIRECT	GO:0021554~optic nerve development	3	2.0689655172413794	0.0021376159942467243	NM_006053, NM_032273, NM_000986	136	10	19157	42.258088235294125	0.7569471853926181	0.09419761147980565	0.09277253415030783
GOTERM_BP_DIRECT	GO:0034101~erythrocyte homeostasis	3	2.0689655172413794	0.0021376159942467243	NM_033022, NM_001021, NM_181696	136	10	19157	42.258088235294125	0.7569471853926181	0.09419761147980565	0.09277253415030783
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	4	2.7586206896551726	0.006873282330581949	NM_001539, NM_005348, NM_002157, NM_153607, NM_001017963	136	55	19157	10.244385026737968	0.9895266885010846	0.28395247628216674	0.279656674825553
GOTERM_BP_DIRECT	GO:0006119~oxidative phosphorylation	3	2.0689655172413794	0.007792872902563481	NM_006004, NM_006294, NM_001866	136	19	19157	22.241099071207433	0.994322616285604	0.30300523462320356	0.29842119173934273
GOTERM_BP_DIRECT	GO:0042274~ribosomal small subunit biogenesis	3	2.0689655172413794	0.009482645821424445	NM_033022, NM_001021, NM_001028	136	21	19157	20.122899159663866	0.9981599027550241	0.3482238271089755	0.3429556905415174
GOTERM_BP_DIRECT	GO:0010499~proteasomal ubiquitin-independent protein catabolic process	3	2.0689655172413794	0.011319936261980221	NM_152132, NM_002793, NM_002789	136	23	19157	18.373081841432228	0.9994606526700421	0.3751644761884371	0.36948876550479964
GOTERM_BP_DIRECT	GO:0008380~RNA splicing	6	4.137931034482759	0.011918992435638699	NM_003096, NM_012322, NM_004597, NM_015454, NM_014462, NM_006425	136	193	19157	4.379076501066748	0.9996386928250239	0.3751644761884371	0.36948876550479964
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	6	4.137931034482759	0.011918992435638699	NM_002803, NM_002806, NM_152132, NM_002793, NM_005885, NM_002789	136	193	19157	4.379076501066748	0.9996386928250239	0.3751644761884371	0.36948876550479964
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	3	2.0689655172413794	0.018849263053726716	NM_006004, NM_006294, NM_001089591	136	30	19157	14.086029411764706	0.999996553959077	0.5629942359866407	0.5544769253060561
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	4	2.7586206896551726	0.019589814565344532	NM_000987, NM_014168, NM_015920, NM_001568	136	81	19157	6.956063907044299	0.9999979079822577	0.5629942359866407	0.5544769253060561
GOTERM_BP_DIRECT	GO:0043388~positive regulation of DNA binding	3	2.0689655172413794	0.022567889945609463	NM_000269, NM_002129, NM_003329	136	33	19157	12.805481283422461	0.9999997199445648	0.621557302251994	0.6121540147746567
GOTERM_BP_DIRECT	GO:0006457~protein folding	5	3.4482758620689653	0.02889117979000275	NM_004607, NM_001539, NM_145897, NM_005348, NM_002157, NM_002624, NM_001017963	136	164	19157	4.294521162123386	0.9999999961622117	0.7638827936476728	0.7523263217316716
GOTERM_BP_DIRECT	GO:0006289~nucleotide-excision repair	3	2.0689655172413794	0.03379553130500512	NM_002947, NM_004344, NM_207118	136	41	19157	10.306850789096128	0.9999999998649058	0.8591863920233994	0.8461881107522436
GOTERM_BP_DIRECT	GO:0006413~translational initiation	3	2.0689655172413794	0.04503802768130396	NM_001021, NM_006837, NM_001568	136	48	19157	8.803768382352942	0.999999999999941	1.0	0.9863636363636363
GOTERM_BP_DIRECT	GO:0051603~proteolysis involved in cellular protein catabolic process	3	2.0689655172413794	0.04503802768130396	NM_152132, NM_002793, NM_002789	136	48	19157	8.803768382352942	0.999999999999941	1.0	0.9863636363636363
GOTERM_BP_DIRECT	GO:0009408~response to heat	3	2.0689655172413794	0.04503802768130396	NM_001539, NM_000454, NM_005348, NM_001017963	136	48	19157	8.803768382352942	0.999999999999941	1.0	0.9863636363636363
GOTERM_BP_DIRECT	GO:0006406~mRNA export from nucleus	3	2.0689655172413794	0.05022200634471693	NM_020189, NM_033082, NM_006304	136	51	19157	8.28589965397924	0.9999999999999983	1.0	0.9863636363636363
GOTERM_BP_DIRECT	GO:0016241~regulation of macroautophagy	3	2.0689655172413794	0.057448406555144806	NM_001039367, NM_015994, NM_004888	136	55	19157	7.683288770053477	1.0	1.0	0.9863636363636363
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	5	3.4482758620689653	0.05974820217398449	NM_012322, NM_004597, NM_015454, NM_014463, NM_014462	136	208	19157	3.386064762443439	1.0	1.0	0.9863636363636363
GOTERM_BP_DIRECT	GO:0060041~retina development in camera-type eye	3	2.0689655172413794	0.06501113739266282	NM_006053, NM_145897, NM_002624, NM_000986	136	59	19157	7.162387836490528	1.0	1.0	0.9863636363636363
GOTERM_BP_DIRECT	GO:0045899~positive regulation of RNA polymerase II transcriptional preinitiation complex assembly	2	1.3793103448275863	0.07486181499526172	NM_002803, NM_002806	136	11	19157	25.61096256684492	1.0	1.0	0.9863636363636363
GOTERM_BP_DIRECT	GO:0019430~removal of superoxide radicals	2	1.3793103448275863	0.08786260639965245	NM_000454, NM_181696	136	13	19157	21.670814479638008	1.0	1.0	0.9863636363636363
GOTERM_BP_DIRECT	GO:1904667~negative regulation of ubiquitin protein ligase activity	2	1.3793103448275863	0.08786260639965245	NM_000978, NM_000975	136	13	19157	21.670814479638008	1.0	1.0	0.9863636363636363
GOTERM_BP_DIRECT	GO:0043248~proteasome assembly	2	1.3793103448275863	0.08786260639965245	NM_006304, NM_015932	136	13	19157	21.670814479638008	1.0	1.0	0.9863636363636363
GOTERM_BP_DIRECT	GO:0000463~maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2	1.3793103448275863	0.0942948331112982	NM_000971, NM_032194	136	14	19157	20.122899159663866	1.0	1.0	0.9863636363636363

