Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	sce01040:Biosynthesis of unsaturated fatty acids	7	0.6398537477148081	5.006800932572195E-4	1771509_AT, 1777477_AT, 1777268_AT, 1769885_AT, 1776363_AT, 1775760_AT, 1769703_AT	470	10	3749	5.583617021276596	0.067244304795822	0.006326775723886683	0.004824735444115024
KEGG_PATHWAY	sce01210:2-Oxocarboxylic acid metabolism	13	1.1882998171846435	7.024159944658239E-4	1779000_AT, 1780059_AT, 1773515_AT, 1777374_AT, 1780138_AT, 1775974_AT, 1779660_AT, 1771051_AT, 1773900_AT, 1769943_AT, 1776650_AT, 1773750_AT, 1770440_AT	470	35	3749	2.9627355623100304	0.0930519704378373	0.00813631860256246	0.006204674617781444
KEGG_PATHWAY	sce02010:ABC transporters	9	0.8226691042047531	7.866641649666959E-4	1779789_AT, 1778183_AT, 1778973_AT, 1770364_AT, 1771408_AT, 1776773_AT, 1780091_AT, 1773075_AT, 1779445_AT	470	18	3749	3.9882978723404254	0.10361865734960474	0.00841125530233621	0.006414338575882289
KEGG_PATHWAY	sce01212:Fatty acid metabolism	10	0.9140767824497258	0.0011233016128947251	1770084_AT, 1771509_AT, 1777477_AT, 1769885_AT, 1771814_AT, 1776363_AT, 1775760_AT, 1769703_AT, 1777039_AT, 1778651_AT	470	23	3749	3.4680851063829787	0.14463473048821585	0.011152780299454771	0.008504997926202918
KEGG_PATHWAY	sce00062:Fatty acid elongation	6	0.5484460694698354	0.0012155811520138287	1777477_AT, 1777268_AT, 1769885_AT, 1776363_AT, 1775760_AT, 1769703_AT	470	8	3749	5.982446808510638	0.1555489935162364	0.011264385341994813	0.008590106807564389
KEGG_PATHWAY	sce00290:Valine, leucine and isoleucine biosynthesis	7	0.6398537477148081	0.0017650123923195812	1779000_AT, 1780059_AT, 1777374_AT, 1773900_AT, 1780138_AT, 1778479_AT, 1773750_AT	470	12	3749	4.653014184397163	0.2177285600939306	0.015333545158276361	0.011693207099117225
KEGG_PATHWAY	sce00970:Aminoacyl-tRNA biosynthesis	12	1.0968921389396709	0.008057647817154127	1774604_AT, 1779238_AT, 1778673_AT, 1779336_AT, 1776027_AT, 1778702_AT, 1777242_AT, 1776877_AT, 1772939_AT, 1770820_AT, 1779139_AT, 1771353_AT	470	40	3749	2.392978723404255	0.675201330985345	0.06588312038731903	0.05024180403637279
KEGG_PATHWAY	sce00400:Phenylalanine, tyrosine and tryptophan biosynthesis	7	0.6398537477148081	0.00985503503331229	1779478_AT, 1775974_AT, 1773765_AT, 1771962_AT, 1779643_AT, 1776650_AT, 1771346_AT	470	16	3749	3.4897606382978728	0.7475758588861366	0.07610277053502269	0.05803520630728349
KEGG_PATHWAY	sce00300:Lysine biosynthesis	6	0.5484460694698354	0.011190467239426282	1772003_AT, 1775974_AT, 1771051_AT, 1769943_AT, 1770440_AT, 1770279_AT	470	12	3749	3.988297872340425	0.7907537876353236	0.0818671024358028	0.06243102775679925
KEGG_PATHWAY	sce01200:Carbon metabolism	23	2.1023765996343693	0.014152472664788985	1770167_AT, 1779097_AT, 1777010_AT, 1775276_AT, 1770767_AT, 1773515_AT, 1770747_AT, 1778954_AT, 1778503_AT, 1777334_AT, 1772907_AT, 1769955_AT, 1774081_AT, 1776811_AT, 1779905_AT, 1770750_AT, 1772202_AT, 1779660_AT, 1778142_AT, 1774122_AT, 1779140_AT, 1776650_AT, 1778479_AT	470	109	3749	1.683134881905134	0.8621027968367683	0.09835968502028344	0.07500810512338162
KEGG_PATHWAY	sce00030:Pentose phosphate pathway	9	0.8226691042047531	0.01800293630149336	1779097_AT, 1770750_AT, 1770747_AT, 1778142_AT, 1778954_AT, 1777971_AT, 1779140_AT, 1778503_AT, 1772907_AT	470	28	3749	2.563905775075988	0.9199583011968608	0.11271678720100384	0.08595668664249213
KEGG_PATHWAY	sce00770:Pantothenate and CoA biosynthesis	8	0.7312614259597806	0.01865097917714452	1779000_AT, 1780059_AT, 1771943_AT, 1771982_AT, 1773900_AT, 1769805_AT, 1780155_AT, 1773750_AT	470	23	3749	2.774468085106383	0.9269760042585202	0.11271678720100384	0.08595668664249213
KEGG_PATHWAY	sce00330:Arginine and proline metabolism	8	0.7312614259597806	0.01865097917714452	1771943_AT, 1778906_AT, 1771982_AT, 1770721_AT, 1779950_AT, 1769805_AT, 1778654_AT, 1776650_AT	470	23	3749	2.774468085106383	0.9269760042585202	0.11271678720100384	0.08595668664249213
KEGG_PATHWAY	sce00520:Amino sugar and nucleotide sugar metabolism	10	0.9140767824497258	0.02050601796150174	1770167_AT, 1771176_AT, 1769455_AT, 1772384_AT, 1778194_AT, 1778568_AT, 1779098_AT, 1770098_AT, 1778809_AT, 1777971_AT	470	34	3749	2.3460575719649563	0.9438633728100033	0.11876402069369758	0.0905682459966327
KEGG_PATHWAY	sce00510:N-Glycan biosynthesis	9	0.8226691042047531	0.027105951392241267	1769684_AT, 1771236_AT, 1778588_AT, 1775263_AT, 1777628_AT, 1779402_AT, 1770315_AT, 1773176_AT, 1775451_AT	470	30	3749	2.392978723404255	0.9780663456187996	0.14623508718954006	0.11151740461936148
KEGG_PATHWAY	sce03450:Non-homologous end-joining	5	0.4570383912248629	0.027353325661352818	1775719_AT, 1773160_AT, 1772743_AT, 1773559_AT, 1777959_AT	470	10	3749	3.988297872340425	0.9788281035496511	0.14623508718954006	0.11151740461936148
KEGG_PATHWAY	sce00190:Oxidative phosphorylation	15	1.3711151736745886	0.030740729332376978	1773919_AT, 1774424_AT, 1777010_AT, 1775257_AT, 1778896_AT, 1779820_AT, 1775608_AT, 1777334_AT, 1774137_AT, 1776388_AT, 1771103_AT, 1778743_AT, 1772202_AT, 1776968_AT, 1771633_AT	470	66	3749	1.812862669245648	0.9869636821940008	0.15141954937265414	0.11547102326259955
KEGG_PATHWAY	sce00380:Tryptophan metabolism	7	0.6398537477148081	0.03089354123570093	1775974_AT, 1771943_AT, 1771982_AT, 1775992_AT, 1779950_AT, 1769805_AT, 1769955_AT	470	20	3749	2.791808510638298	0.9872462813345615	0.15141954937265414	0.11547102326259955
KEGG_PATHWAY	sce03020:RNA polymerase	9	0.8226691042047531	0.0326804782818678	1770824_AT, 1779813_AT, 1773288_AT, 1771463_AT, 1774967_AT, 1776091_AT, 1771706_AT, 1776267_AT, 1778219_AT	470	31	3749	2.3157858613589566	0.9901321306000942	0.15141954937265414	0.11547102326259955
KEGG_PATHWAY	sce03030:DNA replication	9	0.8226691042047531	0.0326804782818678	1770765_AT, 1776707_AT, 1776090_AT, 1779735_AT, 1776004_AT, 1776235_AT, 1776662_AT, 1777959_AT, 1774797_AT	470	31	3749	2.3157858613589566	0.9901321306000942	0.15141954937265414	0.11547102326259955
KEGG_PATHWAY	sce01240:Biosynthesis of cofactors	24	2.1937842778793417	0.0373033083226653	1770011_AT, 1779000_AT, 1777630_AT, 1771081_AT, 1776610_AT, 1773565_AT, 1779112_AT, 1775992_AT, 1774025_AT, 1769805_AT, 1769937_AT, 1770584_AT, 1780155_AT, 1777168_AT, 1779549_AT, 1779468_AT, 1776346_AT, 1779682_AT, 1771943_AT, 1774593_AT, 1771982_AT, 1775928_AT, 1773884_AT, 1772916_AT	470	126	3749	1.5193515704154001	0.9949296536011429	0.16422267644743543	0.12523455901746874
KEGG_PATHWAY	sce00562:Inositol phosphate metabolism	7	0.6398537477148081	0.038834405672075814	1773295_AT, 1777661_AT, 1771219_AT, 1779129_AT, 1777455_AT, 1778384_AT, 1777843_AT	470	21	3749	2.6588652482269506	0.9959360150258267	0.16422267644743543	0.12523455901746874
KEGG_PATHWAY	sce00561:Glycerolipid metabolism	9	0.8226691042047531	0.03898811742996669	1778996_AT, 1771943_AT, 1776234_AT, 1771982_AT, 1779128_AT, 1769805_AT, 1772785_AT, 1774394_AT, 1779017_AT	470	32	3749	2.2434175531914895	0.9960253645090568	0.16422267644743543	0.12523455901746874
KEGG_PATHWAY	sce00310:Lysine degradation	6	0.5484460694698354	0.04043609098107078	1772003_AT, 1775744_AT, 1771943_AT, 1771982_AT, 1769805_AT, 1770279_AT	470	16	3749	2.991223404255319	0.9967769073311135	0.16531225430496582	0.12606546011745595
KEGG_PATHWAY	sce00360:Phenylalanine metabolism	4	0.3656307129798903	0.04624561171178484	1775974_AT, 1771529_AT, 1779950_AT, 1776650_AT	470	7	3749	4.558054711246201	0.9986142645195344	0.1836611436553741	0.1400581383271198
KEGG_PATHWAY	sce00220:Arginine biosynthesis	6	0.5484460694698354	0.05159439438902918	1774425_AT, 1772549_AT, 1773457_AT, 1778654_AT, 1776650_AT, 1772287_AT	470	17	3749	2.8152690863579473	0.9993658651793487	0.19909748787124895	0.15182973895217544
KEGG_PATHWAY	sce00564:Glycerophospholipid metabolism	10	0.9140767824497258	0.05442952905832705	1776825_AT, 1772148_AT, 1774236_AT, 1777371_AT, 1776234_AT, 1774373_AT, 1773230_AT, 1779128_AT, 1774394_AT, 1777843_AT	470	40	3749	1.9941489361702125	0.9995817342798771	0.19909748787124895	0.15182973895217544
KEGG_PATHWAY	sce04146:Peroxisome	10	0.9140767824497258	0.05442952905832705	1773993_AT, 1770084_AT, 1770767_AT, 1779660_AT, 1774490_AT, 1777099_AT, 1771757_AT, 1774377_AT, 1778651_AT, 1769955_AT	470	40	3749	1.9941489361702125	0.9995817342798771	0.19909748787124895	0.15182973895217544
KEGG_PATHWAY	sce04070:Phosphatidylinositol signaling system	7	0.6398537477148081	0.05830757932379631	1776825_AT, 1773295_AT, 1777661_AT, 1771219_AT, 1777455_AT, 1778384_AT, 1777843_AT	470	23	3749	2.4276595744680853	0.9997637556559419	0.20781419297455608	0.15847701046980536
KEGG_PATHWAY	sce00630:Glyoxylate and dicarboxylate metabolism	8	0.7312614259597806	0.06150914811391393	1774081_AT, 1774425_AT, 1779905_AT, 1775276_AT, 1770767_AT, 1773515_AT, 1774122_AT, 1769955_AT	470	29	3749	2.2004402054292003	0.9998528446479479	0.21374428969585094	0.16299924250187192
KEGG_PATHWAY	sce00565:Ether lipid metabolism	4	0.3656307129798903	0.06727960127134097	1772148_AT, 1778546_AT, 1774373_AT, 1774394_AT	470	8	3749	3.988297872340426	0.9999375611324137	0.2226634423027713	0.1698008984467177
KEGG_PATHWAY	sce00910:Nitrogen metabolism	4	0.3656307129798903	0.06727960127134097	1774425_AT, 1772549_AT, 1776998_AT, 1773457_AT	470	8	3749	3.988297872340426	0.9999375611324137	0.2226634423027713	0.1698008984467177
KEGG_PATHWAY	sce00270:Cysteine and methionine metabolism	10	0.9140767824497258	0.08036196443532562	1774081_AT, 1779000_AT, 1776084_AT, 1775974_AT, 1777388_AT, 1775859_AT, 1778906_AT, 1776650_AT, 1778479_AT, 1773727_AT	470	43	3749	1.855022266204849	0.9999912349865798	0.25977472224442466	0.19810158674754685
KEGG_PATHWAY	sce00620:Pyruvate metabolism	11	1.0054844606946984	0.08684497256769672	1772997_AT, 1774081_AT, 1776811_AT, 1771943_AT, 1775276_AT, 1771143_AT, 1770073_S_AT, 1771982_AT, 1769805_AT, 1780138_AT, 1777039_AT	470	50	3749	1.7548510638297872	0.9999967214069458	0.2633620265192332	0.20083722885639363
KEGG_PATHWAY	sce00280:Valine, leucine and isoleucine degradation	5	0.4570383912248629	0.08715577856032176	1779000_AT, 1771943_AT, 1771982_AT, 1769805_AT, 1776122_AT	470	14	3749	2.8487841945288754	0.9999968729327079	0.2633620265192332	0.20083722885639363
KEGG_PATHWAY	sce00340:Histidine metabolism	5	0.4570383912248629	0.08715577856032176	1771943_AT, 1775847_AT, 1771982_AT, 1779675_AT, 1769805_AT	470	14	3749	2.8487841945288754	0.9999968729327079	0.2633620265192332	0.20083722885639363
KEGG_PATHWAY	sce00500:Starch and sucrose metabolism	9	0.8226691042047531	0.09356684753982011	1770167_AT, 1769731_AT, 1773780_AT, 1776046_AT, 1777971_AT, 1770055_AT, 1769968_AT, 1775874_AT, 1777053_AT	470	38	3749	1.8891937290033594	0.9999988259851191	0.2767189746390425	0.2110231029621475
